frame_id,player_id,x1,y1,x2,y2,quality_score
317,36,1056,245,1086,304,0.6876584656315146
317,37,1047,286,1097,400,0.8896469106665601
317,38,298,394,335,480,0.8049718176762928
317,39,670,289,707,358,0.7776164610858538
317,40,74,285,113,383,0.866597608601597
317,41,123,338,169,444,0.8528969975186662
317,42,277,371,356,498,0.8344899281531765
317,43,549,291,634,398,0.8284948442533313
318,6,663,280,720,380,0.831166486904584
318,8,516,250,560,330,0.8595104146167316
318,10,551,352,561,369,0.8021110146366386
318,11,-254,495,-171,652,0.8300911369854911
318,13,809,284,835,325,0.858257582932797
318,15,360,318,396,398,0.8597279078102477
318,25,601,314,630,366,0.8739183728502065
318,27,399,214,442,307,0.902751067530091
318,29,790,443,811,481,0.8385596408881331
318,31,-278,433,-217,534,0.8345380224514853
318,32,546,287,601,364,0.7837325562897093
318,33,1064,252,1102,317,0.8282148500307827
318,34,356,296,392,356,0.7884794375455487
318,35,747,279,788,385,0.8768083710601676
318,36,1056,250,1087,307,0.707335526477914
318,37,1048,287,1098,401,0.8874175936226236
318,38,305,393,339,469,0.7799061478950636
318,39,670,286,708,357,0.8227373582368126
318,40,77,286,116,383,0.8725600743728473
318,41,130,337,178,444,0.8592451877517737
318,42,281,362,365,497,0.8290792316327085
318,43,550,290,641,404,0.8259042455657922
319,6,659,278,717,380,0.8739840340680972
319,8,511,247,557,330,0.859681241149608
319,10,551,356,559,368,0.7929999052615284
319,11,-263,498,-179,657,0.8301047728882824
319,13,813,284,839,324,0.8582556706645423
319,15,359,304,401,397,0.8169224011663528
319,25,596,317,625,367,0.8531022634767575
319,27,393,214,435,307,0.9018863733252266
319,29,795,448,816,485,0.8385503181961469
319,31,-288,437,-228,538,0.8345478016963517
319,32,540,284,597,365,0.7944300826515831
319,33,1069,252,1106,317,0.8291843407224586
319,34,354,299,390,359,0.7772010381744444
319,35,748,279,789,385,0.879131864185398
319,36,1057,254,1088,309,0.7103122110554354
319,37,1049,291,1098,402,0.881932791946867
319,38,313,393,347,468,0.7733531677399106
319,39,671,284,709,356,0.8533768646036504
319,40,78,284,117,383,0.8755490370340154
319,41,136,336,184,443,0.8656650066480588
319,42,293,386,365,506,0.806869954829155
319,43,551,289,648,411,0.8363133545800112
320,6,655,277,713,379,0.8851840638086989
320,8,507,244,553,331,0.8589890794342795
320,10,552,359,556,367,0.7845868559063771
320,11,-272,502,-187,662,0.8301179596122303
320,13,816,283,843,323,0.8582536357631037
320,15,367,321,401,396,0.7708673748912315
320,25,595,321,622,369,0.8409659239357165
320,27,386,214,428,307,0.8993955679238812
320,29,801,453,822,490,0.8385407241884775
320,31,-299,440,-238,542,0.8345573244166904
320,32,534,281,591,364,0.8157205376100791
320,33,1073,253,1111,318,0.8287079781166373
320,34,355,300,391,360,0.7581138035683617
320,35,745,277,788,384,0.8387620584012829
320,36,1059,257,1090,310,0.7554588943866346
320,37,1049,294,1097,402,0.8829003731023686
320,38,321,393,355,468,0.8094350526208476
320,39,671,282,710,356,0.8641796900627283
320,40,76,282,115,382,0.8416020538049851
320,41,141,335,189,440,0.8721537539941956
320,42,298,389,367,506,0.8086816410315968
320,43,552,288,655,418,0.8417792636484038
321,6,649,276,707,379,0.8916058303685189
321,8,501,242,547,329,0.8633127316043899
321,10,552,362,554,366,0.7779505235745154
321,11,-281,505,-195,667,0.8301307163629306
321,13,820,282,846,322,0.8582514745683787
321,15,369,327,400,396,0.7654894524631121
321,25,594,325,620,370,0.833126942120077
321,27,380,215,420,307,0.8972075065450069
321,29,806,458,827,495,0.8385308482387892
321,31,-310,443,-248,546,0.8345665997972989
321,32,524,278,580,362,0.8496170612233411
321,33,1078,253,1115,319,0.8307076058411798
321,34,354,300,393,365,0.7538737158022337
321,35,742,275,785,383,0.8383810602064481
321,36,1065,262,1096,312,0.8006881101865632
321,37,1047,295,1095,403,0.8684127163013958
321,38,330,394,363,468,0.8109367651248368
321,39,671,280,711,355,0.8568447664951953
321,40,73,280,114,382,0.8423361784171298
321,41,145,338,194,440,0.8720894826496355
321,42,300,391,366,505,0.8118901383440861
321,43,552,286,661,424,0.8391920254518705
322,6,640,275,698,378,0.8969451328320008
322,8,497,240,538,320,0.9023766648821431
322,10,552,366,552,365,0.7700597136528491
322,11,-290,509,-203,672,0.8301430613323815
322,13,824,282,850,321,0.8582491832828887
322,15,375,329,406,395,0.7528304696429009
322,25,594,329,618,372,0.8289140106833335
322,27,372,216,411,308,0.8958744789038553
322,29,812,463,832,499,0.8385206791963906
322,31,-320,446,-258,550,0.8345756366163433
322,32,515,275,573,362,0.8544181972406287
322,33,1082,254,1120,319,0.8307848754333818
322,34,349,297,399,384,0.7934950618796626
322,35,738,272,780,380,0.8409391788205596
322,36,1067,263,1100,313,0.8138395361571702
322,37,1043,294,1092,403,0.8689189569337494
322,38,338,394,371,468,0.8314431434866363
322,39,672,278,712,354,0.8497753787297249
322,40,68,279,108,381,0.8419378577141754
322,41,150,338,198,440,0.8748357334224656
322,42,300,391,363,506,0.7908020092758248
322,43,553,285,668,431,0.8382732622898978
323,6,628,273,686,377,0.8975393029613447
323,8,491,240,527,310,0.89991428706226
323,10,553,369,549,364,0.7614781905146537
323,11,-299,512,-211,677,0.8301550117623866
323,13,828,281,854,321,0.8582467579655579
323,15,382,332,411,395,0.7856356204717531
323,25,593,333,616,373,0.8337374887192788
323,27,359,215,399,306,0.8930644801778316
323,29,818,468,838,504,0.8385102053549367
323,31,-331,449,-268,554,0.8345844432667311
323,32,507,274,564,360,0.8537901532730029
323,33,1086,254,1124,320,0.8312250826777261
323,34,346,295,399,393,0.7973773036626773
323,35,731,271,774,381,0.8385921759525365
323,36,1068,267,1102,316,0.8107606008067519
323,37,1036,290,1087,403,0.8751364739597256
323,38,346,394,379,468,0.8361207975330145
323,39,672,276,713,353,0.8448315097283072
323,40,62,279,102,380,0.8454901118820423
323,41,154,339,202,440,0.8780632041722193
323,42,301,392,353,487,0.8007456505512175
323,43,554,284,675,437,0.8384619547985701
324,6,614,270,672,377,0.896336911228397
324,8,491,239,526,309,0.8908303901384078
324,10,553,372,547,363,0.7469926907785529
324,11,-308,516,-219,682,0.8301665840033832
324,13,832,281,857,320,0.8582441945251646
324,15,389,334,416,394,0.8202854770593407
324,25,592,337,614,375,0.8328003265834079
324,27,345,215,384,305,0.8893343388938739
324,29,823,473,843,509,0.8384994144189348
324,31,-342,452,-278,558,0.8345930277761877
324,32,496,278,549,356,0.8589366502755282
324,33,1091,255,1129,321,0.8321160411160822
324,34,343,295,395,396,0.8111906805846163
324,35,724,270,765,377,0.8800386788197238
324,36,1067,270,1104,318,0.8154818947093273
324,37,1028,290,1078,401,0.8739941282663948
324,38,354,394,387,467,0.831374677076671
324,39,672,274,714,352,0.8414442630282426
324,40,54,279,93,380,0.8811970829131194
324,41,154,338,202,441,0.8475312271630125
324,42,293,392,351,501,0.7758247462325675
324,43,555,283,682,444,0.8394417904757006
325,6,598,267,656,376,0.8939620535576954
325,8,491,238,525,307,0.8743099502589464
325,10,553,376,545,362,0.74200563962735
325,11,-316,519,-227,687,0.8301777935690746
325,13,836,280,861,319,0.8582414887134393
325,15,395,336,422,393,0.8140340261865611
325,25,591,341,612,376,0.8287704200149475
325,27,330,215,369,302,0.8857589855288843
325,29,829,478,848,513,0.8384882934678761
325,31,-352,455,-288,562,0.8346013978261235
325,32,479,281,532,360,0.8628655138074123
325,33,1095,255,1133,321,0.8335512124269946
325,34,336,292,389,397,0.8133607844956475
325,35,715,269,755,373,0.8794321118976338
325,36,1071,272,1106,319,0.8082550047017859
325,37,1015,289,1066,400,0.8881102379744131
325,38,362,394,395,467,0.8263706068331076
325,39,673,272,715,351,0.8396504575500703
325,40,43,279,82,379,0.8804261560447146
325,41,148,336,197,441,0.8351689306243972
325,42,285,391,345,506,0.7745600442269561
325,43,556,282,689,450,0.8410142229381468
326,6,582,264,639,375,0.8903419030622471
326,8,491,237,525,305,0.8663856961869496
326,10,554,379,543,361,0.746183050037813
326,11,-325,523,-235,692,0.8301886551872015
326,13,840,279,865,318,0.858238636117792
326,15,402,338,427,393,0.8257241302274789
326,25,590,345,609,378,0.8239066909927883
326,27,316,214,354,300,0.8821805785675207
326,29,834,483,854,518,0.8384768289177986
326,31,-363,458,-298,566,0.8346095607693762
326,32,462,284,512,359,0.8611808885221486
326,33,1100,256,1138,322,0.8386839449416392
326,34,329,290,382,397,0.8146793416721384
326,35,704,269,744,372,0.8781429101976606
326,36,1075,275,1108,319,0.8115080061055877
326,37,1001,290,1052,399,0.8890103631550023
326,38,371,394,403,467,0.822088962781635
326,39,673,270,716,350,0.8392542863757009
326,40,34,280,74,378,0.8804399465111942
326,41,141,334,192,441,0.836719331057421
326,42,287,424,331,508,0.7872633309578603
326,43,557,281,696,457,0.8430179116579302
327,6,565,261,621,374,0.8873014484630264
327,8,490,236,524,303,0.8587356625928917
327,10,554,382,540,360,0.746183050037813
327,11,-334,526,-243,697,0.8301991828467616
327,13,843,279,868,317,0.8582356321536464
327,15,409,341,432,392,0.8197284436796557
327,25,589,348,607,380,0.8207079048209169
327,27,300,211,339,300,0.8789330456863925
327,29,840,488,859,523,0.838465006480068
327,31,-374,462,-309,570,0.8346175236469033
327,32,453,283,504,359,0.8565926130222639
327,33,1070,288,1095,330,0.7833255721750977
327,34,320,290,372,395,0.8202092602553385
327,35,692,271,732,371,0.8777359431957622
327,36,1078,278,1110,320,0.8160169334325591
327,37,984,292,1035,400,0.8883793164983266
327,38,379,395,411,467,0.8185470590893873
327,39,673,268,717,350,0.8447567287316209
327,40,22,278,62,378,0.8797325188564592
327,41,134,332,187,439,0.8380897792961608
327,42,280,437,317,508,0.802123712937801
327,43,557,280,702,463,0.8446717289160488
327,44,440,243,474,295,0.5875921463966369
328,6,551,260,605,374,0.8854985542089944
328,8,490,235,524,301,0.8597315527295859
328,10,554,386,538,358,0.746183050037813
328,11,-343,530,-251,703,0.830209389841958
328,13,847,278,872,316,0.858232472056349
328,15,415,343,438,391,0.8142545870491309
328,25,589,352,605,381,0.817821130259226
328,27,284,209,324,302,0.8753673224576298
328,29,845,493,864,527,0.8384528111171496
328,31,-384,465,-319,574,0.8346252932034968
328,32,445,283,496,359,0.8534128763083273
328,33,1072,290,1097,331,0.7466142899419179
328,34,310,290,361,394,0.8291344057194285
328,35,679,272,720,372,0.8775905086765374
328,36,1082,281,1112,321,0.8193839748824987
328,37,969,294,1021,400,0.887127409945776
328,38,387,395,419,466,0.8158271415029072
328,39,674,265,718,349,0.8549634046778549
328,40,10,276,50,377,0.878837853059298
328,41,129,333,182,438,0.8725146212189845
328,42,279,441,315,509,0.8271106625061486
328,43,558,279,709,470,0.8463459445786878
328,44,424,242,460,299,0.7176711542274853
329,6,535,260,587,373,0.8876782135877681
329,8,490,235,523,299,0.8537805283018558
329,10,555,389,536,357,0.896183050037813
329,11,-352,533,-259,708,0.8302192888131317
329,13,851,277,875,315,0.8582291508726387
329,15,422,345,443,391,0.8096589035343627
329,25,588,356,603,383,0.8171881097519353
329,27,267,208,307,302,0.8721276951415938
329,29,851,498,870,532,0.8384402269951092
329,31,-395,468,-329,578,0.8346328759025794
329,32,436,283,487,359,0.8563802211151152
329,33,1075,293,1098,332,0.744698670647199
329,34,298,290,349,393,0.8370429424976732
329,35,666,273,708,372,0.8765693359625846
329,36,1085,283,1115,322,0.8313670494165413
329,37,955,295,1008,401,0.8863562429078924
329,38,395,395,427,466,0.8141375576333383
329,39,674,263,719,348,0.8557261898591679
329,40,0,275,38,376,0.8779638289535974
329,41,123,333,176,438,0.88921007283027
329,42,279,444,313,510,0.8242969859616978
329,43,559,278,716,477,0.8480893272149674
329,44,409,241,447,302,0.8221128500113315
329,45,399,292,430,358,0.5782215362787246
329,46,249,389,306,513,0.5864860928058624
330,6,518,260,569,373,0.8822115147523251
330,8,490,234,523,298,0.8480935176679789
330,10,555,393,533,356,0.896183050037813
330,11,-361,537,-267,713,0.8302288917849128
330,13,855,277,879,314,0.8582256634516368
330,15,429,347,448,390,0.8063953622033126
330,25,587,360,601,384,0.8191471236019809
330,27,248,206,288,300,0.8686634805008213
330,29,856,503,875,537,0.8384272374325754
330,31,-406,471,-339,582,0.8346402779401523
330,32,428,283,479,359,0.8554605331172559
330,33,1077,295,1100,333,0.7427699125261147
330,34,289,290,339,392,0.8425797948375929
330,35,655,271,699,371,0.8759781940018916
330,36,1089,286,1117,323,0.8362739293907366
330,37,941,295,995,401,0.8855276007899672
330,38,403,395,435,466,0.8137512922031751
330,39,674,261,720,347,0.8510964115328761
330,40,-4,274,34,376,0.8598895538196054
330,41,117,335,170,440,0.8905334231863629
330,42,278,447,312,510,0.8276643856220172
330,43,560,277,723,483,0.849505218529159
330,44,394,239,433,302,0.8241433960004807
330,45,389,294,419,358,0.6574131924221523
330,46,237,389,295,514,0.7145076259146457
331,6,509,258,560,373,0.8785460424597946
331,8,504,261,541,336,0.791578762483562
331,10,556,396,531,355,0.896183050037813
331,11,-370,540,-275,718,0.8302382102018055
331,13,859,276,883,313,0.8582220044353348
331,15,436,350,454,389,0.8049236206728296
331,25,586,364,598,386,0.8216551679085855
331,27,229,206,269,300,0.865239352475986
331,29,862,508,880,541,0.8384138248458488
331,31,-416,474,-349,586,0.8346475052579394
331,32,419,283,470,359,0.8499416851248331
331,33,1080,297,1102,334,0.7860136312177762
331,34,279,289,329,392,0.8497186954649381
331,35,644,269,689,370,0.8753065920349542
331,36,1092,289,1119,324,0.8443415546772206
331,37,927,294,981,400,0.883607450533083
331,38,411,395,443,466,0.8122810766840907
331,39,675,259,721,346,0.8470013259341587
331,40,-9,273,29,376,0.8499133798586866
331,41,118,337,171,441,0.8584912661978341
331,42,278,451,310,511,0.8260839517836379
331,43,561,276,730,490,0.8476883775893584
331,44,379,237,419,303,0.8261168124713425
331,45,378,296,407,358,0.7558203014487603
331,46,224,390,282,515,0.8169988400418584
332,6,499,257,551,372,0.8724658655656987
332,8,493,264,529,337,0.7577747210802184
332,10,484,323,515,371,0.8633370324335158
332,11,-379,544,-283,723,0.8302472549613977
332,13,863,275,886,312,0.8582181682485444
332,15,442,352,459,389,0.8066812412759157
332,25,585,368,596,387,0.8302219708174787
332,27,209,206,249,300,0.8619263562210115
332,29,867,514,886,546,0.8383999706898293
332,31,-427,477,-359,590,0.8346545635557883
332,32,410,282,462,359,0.845856163891024
332,33,1082,300,1104,335,0.821406747161338
332,34,268,287,319,391,0.8756057388440192
332,35,633,264,680,369,0.8741827314050526
332,36,1096,291,1121,325,0.8480076149172948
332,37,911,292,966,400,0.8816360359703919
332,38,420,396,451,466,0.8111050447571331
332,39,675,257,722,345,0.8434799893452789
332,40,-14,273,25,376,0.8417329756881474
332,41,116,337,170,442,0.8350824822812679
332,42,277,454,308,512,0.8273888791338486
332,43,562,275,737,496,0.8462527821987045
332,44,360,236,408,319,0.8197627082238556
332,45,367,298,396,359,0.7578332375211613
332,46,210,392,268,515,0.8217720074556742
333,6,471,264,516,368,0.8580074901180854
333,8,493,266,529,339,0.7365378810299993
333,10,481,323,512,371,0.8596934259566471
333,11,-388,547,-291,728,0.8302560364453788
333,13,866,275,890,311,0.858214149088274
333,15,463,323,487,371,0.7923125467192038
333,25,584,372,594,389,0.8281695244042528
333,27,189,208,229,301,0.8592059359304408
333,29,873,519,891,551,0.8383856553943938
333,31,-438,480,-369,594,0.8346614583033705
333,32,402,282,454,359,0.8450371181310399
333,33,1085,302,1105,337,0.8196069585144881
333,34,256,286,307,391,0.8800548698382422
333,35,622,260,669,368,0.8720076119595944
333,36,1100,294,1123,325,0.8485509397595683
333,37,896,289,952,399,0.8801332886459431
333,38,428,396,459,465,0.8097029852382098
333,39,675,255,723,344,0.8406203829909211
333,40,-19,272,20,376,0.8344102426596309
333,41,109,337,165,442,0.8314306495139787
333,42,277,458,306,513,0.8292149636681676
333,43,562,274,743,503,0.8473578377783706
333,44,344,236,395,327,0.8196999225264535
333,45,356,300,384,359,0.761242064116756
333,46,196,392,254,514,0.8271169653360254
334,6,447,265,493,371,0.853262907178321
334,8,493,267,529,341,0.7332444874420342
334,10,479,323,509,371,0.859452606994551
334,11,-396,550,-299,733,0.8302645645485274
334,13,870,274,894,310,0.8463559314573417
334,15,471,323,494,369,0.7933641747140874
334,25,583,376,592,390,0.8269590097492512
334,27,170,209,211,301,0.857230775902262
334,29,879,524,896,555,0.838370858295816
334,31,-448,483,-379,598,0.8346681947512289
334,32,393,282,445,359,0.8413652346750755
334,33,1087,304,1107,338,0.8175255650287063
334,34,243,284,296,391,0.8798979920421799
334,35,611,257,658,364,0.8707383097098359
334,36,1103,297,1126,326,0.847465246980887
334,37,882,284,939,398,0.8785684036176605
334,38,436,396,467,465,0.8111857272493257
334,39,676,253,724,344,0.8385215202834153
334,40,-24,271,16,376,0.8280932318772287
334,41,100,335,158,442,0.8317489283847901
334,42,276,461,304,514,0.8232948880318351
334,43,563,273,750,509,0.8461340003600824
334,44,330,237,380,330,0.8225316503921681
334,45,346,302,373,359,0.7652952325950058
334,46,183,393,241,515,0.8328175338758262
334,47,306,306,351,358,0.6713101516375994
335,6,429,265,475,372,0.8498714382251119
335,8,493,269,529,342,0.7806237917159682
335,10,476,322,506,370,0.8592117880324546
335,11,-405,554,-307,738,0.8302728487058182
335,13,874,273,897,309,0.8449061847972503
335,15,479,323,500,367,0.7968412668333722
335,25,583,380,590,392,0.8236742032775324
335,27,154,210,195,302,0.8562286919243978
335,29,884,529,902,560,0.8383555575627881
335,31,-459,486,-390,602,0.8346747779412129
335,32,385,282,437,360,0.839059709421291
335,33,1090,307,1109,339,0.8161811415300431
335,34,229,282,281,391,0.8804605600539888
335,35,600,254,646,360,0.8695110593065973
335,36,1107,299,1128,327,0.8456188722649676
335,37,870,280,927,397,0.8770186297137555
335,38,444,396,475,465,0.8229691415470315
335,39,676,251,725,343,0.8374031114746203
335,40,-29,270,11,376,0.8224181322215272
335,41,92,333,152,441,0.8663923579874375
335,42,276,464,302,514,0.8179021942223914
335,43,564,272,757,516,0.8453048763457549
335,44,317,238,365,332,0.8267499635625344
335,45,335,304,361,359,0.7696635596544525
335,46,173,393,230,515,0.8387768019209971
335,47,295,308,340,360,0.7818220901816952
336,6,414,265,461,372,0.8476728092054948
336,8,493,271,529,344,0.8111604423570022
336,10,473,322,503,370,0.7309107713190197
336,11,-414,557,-315,743,0.830280897917788
336,13,878,273,901,308,0.8454048425730971
336,15,487,323,507,365,0.8037967827405645
336,25,582,383,587,393,0.8196890564858323
336,27,139,211,181,302,0.8556569051654481
336,29,890,534,907,565,0.8383397301165514
336,31,-470,490,-400,606,0.8346812127163372
336,32,376,282,428,360,0.8373253821731019
336,33,1092,309,1111,340,0.8194451534515548
336,34,216,281,268,391,0.8827197974011842
336,35,591,253,637,358,0.869406410403752
336,36,1110,302,1130,328,0.8424511373161307
336,37,859,278,914,396,0.8756888377005181
336,38,452,396,483,465,0.8229679206270988
336,39,676,249,726,342,0.837435486849859
336,40,-33,270,7,376,0.8178681496089135
336,41,87,333,148,442,0.8928482217335298
336,42,275,468,300,515,0.8139389427404857
336,43,565,271,764,523,0.8461230374308868
336,44,303,238,353,335,0.8343433433158691
336,45,313,272,341,331,0.756481742452645
336,46,164,393,222,516,0.8452209537285625
336,47,284,309,330,363,0.7902285715451149
337,6,402,265,449,373,0.8467127635697969
337,8,493,272,529,345,0.8297612135940102
337,10,470,322,501,370,0.7340727398716955
337,11,-423,561,-323,748,0.8302887207742866
337,13,918,264,951,322,0.8320174279167667
337,15,494,323,514,363,0.8142805274420883
337,25,581,387,585,395,0.8147866760800315
337,27,125,211,168,301,0.8573296117158112
337,29,895,539,912,569,0.8383233515445958
337,31,-480,493,-410,610,0.8346875037301038
337,32,367,281,420,360,0.837000305507863
337,33,1095,311,1112,341,0.8191113044706713
337,34,205,281,255,390,0.8816532000128859
337,35,583,252,628,356,0.8692840707620466
337,36,1114,305,1132,329,0.8406681534633598
337,37,849,275,903,395,0.8752472177780172
337,38,461,396,491,465,0.8229666791130494
337,39,677,247,727,341,0.8374664777995924
337,40,-38,269,2,376,0.8141046199717707
337,41,85,335,146,443,0.8918283796535158
337,42,275,471,299,516,0.8133312003253224
337,43,566,270,771,529,0.8482690679035485
337,44,289,237,341,339,0.8392309437021627
337,45,302,270,329,330,0.7562929594715276
337,46,157,392,215,516,0.851668517805789
337,47,273,311,320,366,0.7975210957400011
338,6,392,265,439,374,0.8460357807705536
338,8,493,274,529,347,0.8287968125405303
338,10,467,322,498,369,0.7338319209095994
338,11,-432,564,-331,754,0.8302963254767275
338,13,923,263,956,321,0.8272294895403108
338,15,502,323,521,361,0.8200434548831141
338,25,580,391,583,396,0.8086554242664876
338,27,113,211,157,301,0.8587088079084051
338,29,901,544,918,574,0.83830639600733
338,31,-491,496,-420,614,0.8346936554553199
338,32,359,281,411,360,0.838289786950356
338,33,1097,314,1114,342,0.8197332826225339
338,34,195,282,243,387,0.8799674893053496
338,35,576,252,622,361,0.8663990132988829
338,36,1118,308,1134,330,0.8407342440830934
338,37,840,275,893,395,0.8748456618819886
338,38,469,397,499,464,0.8229654165598363
338,39,677,244,728,340,0.8374961617984367
338,40,-43,268,-1,376,0.8111871959637877
338,41,87,337,147,443,0.8626471457843955
338,42,274,474,297,517,0.8107287916944841
338,43,567,269,778,536,0.8510428976316231
338,44,275,237,330,342,0.8305236838500378
338,45,291,269,318,331,0.7642081883890216
338,46,152,391,209,517,0.85779994113723
338,47,262,313,310,368,0.8041585069610899
339,6,382,265,429,374,0.8458201109175487
339,8,493,276,528,348,0.8285876473360849
339,10,465,322,495,369,0.733591101947503
339,11,-441,568,-339,759,0.8303037198589474
339,13,927,263,961,321,0.8240161528357747
339,15,510,323,528,359,0.8207035683524744
339,25,579,395,581,398,0.8008314860333468
339,27,101,208,147,301,0.861297923050685
339,29,906,549,923,579,0.8382888361370642
339,31,-502,499,-430,618,0.8346996721924382
339,32,350,281,403,360,0.8411403893709477
339,33,1100,316,1116,343,0.8219020016316381
339,34,186,282,234,387,0.8789687055360877
339,35,569,253,615,362,0.8655821636477841
339,36,1121,310,1137,331,0.8451894351978981
339,37,832,274,883,393,0.8748874952669238
339,38,477,397,507,464,0.8229641325103294
339,39,677,242,729,339,0.8375246109935925
339,40,-48,267,-6,376,0.8091783428741923
339,41,90,337,149,444,0.860758953659797
339,42,274,478,295,518,0.812491133364666
339,43,567,268,784,542,0.8545612524822546
339,44,261,237,318,346,0.8276777615080122
339,45,281,270,307,330,0.772042248260747
339,46,145,391,203,517,0.8638189350197141
339,47,251,315,299,371,0.8103463801940696
339,48,287,237,312,290,0.5650029754638672
340,6,374,265,421,375,0.8460719241334473
340,8,493,277,528,350,0.8283617758817807
340,10,462,322,492,369,0.7333502829854066
340,11,-450,571,-347,764,0.8303109114067728
340,13,932,262,966,320,0.8216091065612631
340,15,518,323,535,357,0.8211338651049431
340,25,578,399,579,400,0.7905938124061713
340,27,89,207,136,301,0.8629702656382163
340,29,912,554,928,583,0.8382706429285725
340,31,-512,502,-440,622,0.8347055580774558
340,32,341,281,395,360,0.8433893491123954
340,33,1102,318,1118,344,0.8267501508714121
340,34,178,282,226,387,0.8781174896535532
340,35,564,256,609,363,0.866405320429677
340,36,1125,313,1139,331,0.8433273616197363
340,37,823,275,873,394,0.873933545374136
340,38,485,397,515,464,0.8229628264949198
340,39,678,240,730,339,0.8375518926371506
340,40,-53,267,-11,376,0.8075578749597343
340,41,88,337,147,445,0.8140831256845369
340,42,273,481,293,519,0.8235718262478424
340,43,568,267,791,549,0.8584672428807953
340,44,248,236,306,349,0.8268086233110843
340,45,271,271,297,331,0.7924375185218657
340,46,139,392,196,520,0.8681425622451698
340,47,215,296,260,348,0.800684468343427
340,48,279,236,305,291,0.6703208116209817
341,6,366,268,412,374,0.8459301861747123
341,8,493,279,528,352,0.8281603629886432
341,10,459,322,489,369,0.7331094640233102
341,11,-459,575,-355,769,0.8303179072763822
341,13,937,261,971,320,0.8207566208307613
341,15,526,323,542,355,0.8212709929196047
341,25,578,403,577,401,0.7767578753993556
341,27,78,205,127,302,0.8645340185112094
341,29,917,559,934,588,0.8382517856204272
341,31,-523,505,-450,626,0.8347113170893921
341,32,333,281,386,360,0.8490310853539822
341,33,1105,321,1119,345,0.8435850195426933
341,34,173,282,221,387,0.8725964226042064
341,35,558,260,602,365,0.8667032447137819
341,36,1128,316,1141,332,0.8412052356298754
341,37,815,277,864,395,0.8746572040561797
341,38,493,397,523,464,0.8229614980311095
341,39,678,238,731,338,0.8375780694781345
341,40,-57,266,-15,376,0.8072142051013012
341,41,86,335,146,445,0.8095250411792116
341,42,273,484,291,519,0.8278861493012319
341,43,569,266,798,555,0.8628840601616921
341,44,234,236,294,353,0.8222803903151374
341,45,262,266,289,332,0.806805323457468
341,46,130,393,187,521,0.8724604899667925
341,47,204,297,246,347,0.8021959338973835
341,48,272,236,298,292,0.7702402959109339
342,6,357,266,403,373,0.8449238205565394
342,8,493,281,528,353,0.8279934665088675
342,10,456,322,486,368,0.7328686450612141
342,11,-468,578,-363,774,0.8303247143115513
342,13,942,260,976,319,0.8200986351162638
342,15,533,322,549,353,0.821052233165835
342,25,577,407,574,403,0.7572326120963842
342,27,68,202,118,301,0.866378621879737
342,29,923,564,939,593,0.8382322315662059
342,31,-534,508,-461,630,0.8347169530573744
342,32,324,280,378,360,0.8490316405056215
342,33,1107,323,1121,346,0.8476446209206268
342,34,169,301,210,385,0.8608046534540419
342,35,552,264,596,367,0.8722135326496839
342,36,1132,318,1143,333,0.8433734420349437
342,37,807,280,855,396,0.8751922665646731
342,38,502,397,531,464,0.8229601466230843
342,39,678,236,732,337,0.8368296642317312
342,40,-62,265,-20,376,0.8079793779945732
342,41,86,334,145,441,0.8369809273082817
342,42,272,488,289,520,0.8366462468517901
342,43,570,265,805,562,0.8633817072993932
342,44,220,236,282,357,0.8187769655896562
342,45,255,269,281,332,0.8120592297151044
342,46,127,395,182,520,0.8788049033097767
342,47,195,297,232,343,0.8062861073333081
342,48,264,235,291,293,0.7729022886117692
343,6,347,266,393,374,0.8446766060724509
343,8,493,282,528,355,0.8278714131863114
343,10,453,322,483,368,0.7326278260991177
343,11,-476,582,-371,779,0.8303313390598541
343,13,946,259,980,318,0.8194011140926118
343,15,541,322,555,352,0.8204207009145408
343,25,576,411,572,404,0.7422274316534554
343,27,60,201,112,302,0.8681612813271479
343,29,929,569,944,597,0.8382119460945754
343,31,-544,511,-471,634,0.8347224696673539
343,32,316,280,369,360,0.8490321868994108
343,33,1110,325,1123,348,0.8470412144727937
343,34,173,302,211,385,0.8230264590067365
343,35,547,268,591,369,0.8739995037323951
343,36,1135,321,1145,334,0.8405569569789402
343,37,799,283,846,397,0.8758865729180705
343,38,510,397,540,463,0.8229587717612707
343,39,679,234,733,336,0.8381386564306135
343,40,-67,264,-24,376,0.8105366781929291
343,41,87,333,146,438,0.8306167220802381
343,42,272,491,288,521,0.8355254673081725
343,43,571,264,812,569,0.8595687942583665
343,44,206,235,271,360,0.8157263754191153
343,45,248,273,273,333,0.8133006436291222
343,46,123,397,177,522,0.8779753481351042
343,47,182,296,218,342,0.8108522785113399
343,48,257,235,285,294,0.7766292541186036
343,49,933,209,957,268,0.6566866055115692
344,6,339,266,387,375,0.8465376122669863
344,8,493,284,528,356,0.8278046828635093
344,10,451,322,480,368,0.7543446896084145
344,11,-485,585,-379,784,0.8303377877878952
344,13,951,258,985,318,0.819142960695787
344,15,549,322,562,350,0.8193311224885629
344,25,575,415,570,406,0.7422274316534554
344,27,53,201,105,302,0.8711318133091781
344,29,934,574,950,602,0.8381908923571437
344,31,-555,514,-481,638,0.8347278704684733
344,32,307,280,361,360,0.8490327246652956
344,33,1112,328,1125,349,0.8463693696648191
344,34,170,303,208,385,0.7738385081066634
